User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,Subscription_Start,Loyalty,Usage_Ratio,Churn_Flag
18867,Jane Hernandez,24,USA,Standard,452.12,Romance,2025-03-06,2024-10-13,3456,0.13111111111111112,0
18868,Michael Martinez,78,Germany,Basic,411.59,Drama,2024-07-29,2023-12-17,5400,0.07640555555555555,1
18869,Jane Miller,60,Japan,Basic,438.03,Comedy,2024-12-18,2024-04-18,5856,0.07497096994535518,0
18870,David Smith,17,India,Standard,509.0,Action,2025-01-27,2024-08-05,4200,0.12142857142857143,0
18871,John Johnson,39,Canada,Standard,444.99,Action,2024-06-03,2023-06-30,8136,0.05481686332350049,0
18872,Sarah Garcia,46,USA,Premium,957.64,Comedy,2024-11-19,2024-08-17,2256,0.4249290780141844,0
18873,James Jones,72,UK,Premium,7.23,Comedy,2025-02-14,2024-10-15,2928,0.002810792349726776,0
18874,Alex Martinez,48,Mexico,Premium,790.65,Sci-Fi,2024-03-09,2023-03-13,8688,0.09111993554327809,1
18875,Alex Johnson,31,USA,Basic,827.34,Drama,2024-04-07,2023-10-05,4440,0.18656306306306308,0
18876,Jane Johnson,19,France,Premium,489.89,Comedy,2024-03-08,2023-07-20,5568,0.08816271551724138,1
18877,Alex Brown,65,Australia,Standard,319.08,Drama,2025-01-11,2024-07-24,4104,0.07799220272904483,0
18878,David Hernandez,14,Canada,Standard,292.51,Action,2024-03-22,2023-04-01,8544,0.03435276217228464,0
18879,Jane Smith,38,UK,Basic,388.23,Comedy,2024-05-25,2023-12-08,4056,0.09596400394477318,0
18880,Sarah Jones,45,USA,Premium,248.65,Documentary,2024-06-05,2023-09-06,6552,0.038102869352869356,0
18881,Sarah Garcia,59,France,Premium,5.14,Horror,2024-08-20,2024-03-21,3648,0.0016831140350877193,1
18882,Emma Hernandez,15,USA,Premium,156.85,Romance,2024-05-10,2023-06-29,7584,0.020813554852320674,0
18883,John Jones,72,Brazil,Basic,938.15,Documentary,2024-03-17,2023-11-16,2928,0.3207479508196721,0
18884,David Smith,55,Canada,Standard,174.35,Comedy,2024-05-04,2023-10-04,5112,0.03430164319248826,0
18885,Katie Hernandez,40,USA,Basic,428.27,Action,2024-09-05,2024-03-05,4416,0.09720788043478261,0
18886,Chris Brown,25,UK,Standard,345.76,Romance,2024-06-23,2023-07-08,8424,0.0411633428300095,0
18887,David Johnson,39,Japan,Standard,761.34,Documentary,2024-12-18,2024-07-27,3456,0.22058449074074074,0
18888,Sarah Smith,41,Australia,Basic,222.07,Comedy,2025-01-11,2024-07-19,4224,0.052810132575757576,0
18889,Chris Jones,40,UK,Standard,145.16,Romance,2025-01-17,2024-06-04,5448,0.02682819383259912,0
18890,Sarah Smith,69,Canada,Standard,425.19,Documentary,2025-02-19,2024-12-24,1368,0.3115423976608187,0
18891,James Miller,56,UK,Premium,418.42,Drama,2025-01-14,2024-03-28,7008,0.059848744292237445,0
18892,Michael Garcia,29,Japan,Standard,726.02,Action,2024-03-18,2023-06-20,6528,0.11136948529411765,0
18893,John Jones,20,Canada,Standard,476.28,Action,2024-06-16,2024-04-19,1392,0.3428735632183908,0
18894,Sarah Martinez,26,France,Standard,561.04,Comedy,2024-08-22,2024-05-25,2136,0.26312734082397005,0
18895,Chris Davis,36,Brazil,Premium,496.58,Romance,2024-09-11,2023-12-13,6552,0.07594322344322343,1
18896,Jane Martinez,55,Canada,Standard,436.5,Romance,2024-07-31,2023-09-02,7992,0.054742242242242244,0
18897,Chris Hernandez,74,USA,Premium,912.75,Romance,2024-07-07,2023-11-14,5664,0.16132591807909605,0
18898,Sarah Garcia,23,Australia,Standard,564.81,Drama,2024-12-04,2024-01-09,7920,0.07144065656565655,1
18899,Emma Johnson,41,Mexico,Premium,394.22,Documentary,2024-11-03,2024-08-20,1800,0.2195666666666667,0
18900,Sarah Jones,55,Germany,Premium,507.04,Horror,2024-05-24,2023-09-05,6288,0.08079516539440204,1
18901,Michael Brown,39,India,Premium,582.85,Documentary,2024-08-08,2023-12-29,5352,0.10909005979073244,1
18902,Michael Martinez,43,India,Basic,290.72,Sci-Fi,2024-12-05,2024-05-24,4680,0.06233333333333334,1
18903,Alex Jones,65,Canada,Standard,11.23,Sci-Fi,2025-01-12,2024-11-19,1296,0.009436728395061728,0
18904,David Martinez,24,Australia,Premium,233.83,Documentary,2024-06-21,2023-08-30,7104,0.033056024774774775,1
18905,David Jones,50,Mexico,Basic,920.36,Horror,2025-03-03,2024-02-07,9360,0.09843589743589744,0
18906,John Johnson,23,India,Premium,100.54,Action,2024-08-17,2024-02-06,4632,0.02192141623488774,1
18907,Chris Davis,73,Japan,Standard,553.3,Drama,2024-04-21,2023-10-28,4224,0.13122632575757576,0
18908,Chris Brown,79,Brazil,Premium,166.86,Romance,2024-12-18,2024-02-09,7512,0.022345580404685837,0
18909,Michael Johnson,14,Mexico,Basic,369.34,Action,2024-03-09,2023-08-25,4728,0.07832910321489,1
18910,Jane Williams,28,UK,Basic,367.15,Drama,2024-03-08,2023-09-25,3960,0.09296717171717171,0
18911,David Jones,67,Brazil,Premium,321.79,Sci-Fi,2024-04-14,2023-06-06,7512,0.0429699148029819,1
18912,Jane Williams,29,Japan,Basic,842.8,Romance,2024-04-23,2023-08-16,6024,0.14007304116865868,0
18913,Katie Brown,76,Mexico,Basic,266.68,Comedy,2024-10-12,2024-04-11,4416,0.06061594202898551,1
18914,David Hernandez,33,USA,Premium,57.64,Documentary,2024-11-15,2024-02-13,6624,0.008852657004830919,0
18915,James Smith,37,Australia,Basic,780.56,Drama,2024-12-30,2024-03-08,7128,0.10964646464646464,0
18916,John Johnson,42,UK,Standard,522.2,Romance,2024-12-05,2023-11-19,9168,0.05706806282722514,0
18917,James Hernandez,45,Canada,Premium,989.93,Action,2024-12-08,2023-12-31,8232,0.12037536443148687,0
18918,Sarah Williams,27,UK,Basic,369.33,Horror,2024-08-09,2023-11-06,6648,0.05570547533092659,0
18919,Jane Davis,27,Germany,Standard,610.35,Romance,2024-08-29,2024-01-01,5784,0.10569674965421853,1
18920,David Garcia,51,India,Premium,685.52,Action,2024-10-04,2023-09-17,9192,0.07468668407310705,1
18921,Katie Martinez,80,France,Premium,917.37,Drama,2024-05-23,2023-06-22,8064,0.11388516865079365,1
18922,David Johnson,56,Germany,Standard,379.98,Drama,2025-01-03,2024-10-03,2208,0.17254528985507248,0
18923,David Miller,19,UK,Premium,688.66,Drama,2024-08-29,2024-01-09,5592,0.12332975679542203,0
18924,Michael Miller,43,Japan,Basic,271.45,Drama,2024-09-26,2024-01-09,6264,0.04349457215836526,0
18925,Chris Brown,59,UK,Standard,817.73,Comedy,2024-07-13,2024-03-27,2592,0.3158680555555556,0
18926,Jane Davis,59,Germany,Standard,793.68,Documentary,2024-09-16,2024-05-31,2592,0.3065895061728395,0
18927,David Martinez,70,Brazil,Basic,58.76,Sci-Fi,2024-09-03,2023-11-25,6792,0.008798586572438162,1
18928,John Davis,55,France,Premium,171.97,Sci-Fi,2024-11-22,2024-06-14,3864,0.04476449275362319,1
18929,James Miller,22,Germany,Standard,917.17,Sci-Fi,2024-06-23,2023-11-25,5064,0.18131319115323855,0
18930,John Hernandez,31,Canada,Basic,759.52,Documentary,2025-01-28,2024-01-04,9360,0.08125213675213674,0
18931,Michael Johnson,41,Canada,Premium,829.83,Sci-Fi,2024-07-28,2024-05-13,1824,0.455498903508772,0
18932,John Brown,62,Canada,Standard,141.06,Sci-Fi,2024-05-08,2023-05-20,8496,0.016720809792843693,0
18933,Jane Brown,24,Australia,Standard,803.58,Romance,2025-02-03,2024-11-28,1608,0.500360696517413,0
18934,Emma Williams,43,Japan,Standard,278.59,Drama,2024-10-19,2024-08-09,1704,0.16407863849765256,0
18935,Emma Hernandez,13,Brazil,Standard,951.72,Romance,2024-12-18,2024-03-08,6840,0.13928654970760235,0
18936,Emma Jones,66,Canada,Standard,313.4,Drama,2025-02-20,2024-10-26,2808,0.11196581196581196,0
18937,Emma Garcia,36,USA,Standard,159.6,Romance,2024-07-01,2024-03-01,2928,0.05484972677595628,0
18938,David Miller,44,Canada,Standard,872.09,Comedy,2024-07-28,2024-04-21,2352,0.3712117346938776,0
18939,David Hernandez,40,Mexico,Basic,297.83,Romance,2024-10-07,2024-06-19,2640,0.11319318181818182,1
18940,John Johnson,42,Canada,Premium,260.95,Documentary,2024-11-14,2024-05-14,4416,0.05931838768115942,0
18941,Michael Davis,30,USA,Basic,499.7,Action,2024-04-25,2024-01-14,2448,0.2045343137254902,0
18942,Emma Hernandez,41,France,Standard,326.44,Drama,2025-01-21,2024-07-29,4224,0.07751893939393939,0
18943,John Davis,18,Brazil,Premium,924.11,Action,2025-02-19,2024-03-30,7824,0.11824003067484663,0
18944,Michael Garcia,17,USA,Basic,658.07,Sci-Fi,2024-11-28,2024-09-29,1440,0.4576875,0
18945,Emma Martinez,45,Mexico,Standard,234.21,Horror,2024-12-06,2024-10-13,1296,0.1814891975308642,0
18946,James Garcia,29,Canada,Standard,59.9,Sci-Fi,2024-10-25,2023-12-15,7560,0.008055555555555555,1
18947,Sarah Davis,23,Australia,Standard,154.43,Horror,2024-07-05,2024-04-25,1704,0.09121478873239437,1
18948,David Jones,79,Mexico,Basic,486.17,Comedy,2025-01-16,2024-03-16,7344,0.0663357843137255,0
18949,Michael Smith,45,Germany,Basic,198.01,Action,2025-02-10,2024-07-26,4776,0.041668760469011724,0
18950,John Hernandez,37,Mexico,Standard,907.52,Action,2024-11-21,2024-05-17,4512,0.2013563829787234,0
18951,David Jones,31,France,Basic,718.73,Romance,2024-11-01,2024-05-04,4344,0.16568370165745858,0
18952,John Williams,63,Australia,Standard,975.62,Horror,2024-12-04,2023-11-22,9072,0.1076521164021164,1
18953,David Jones,63,Brazil,Standard,483.27,Drama,2024-12-05,2024-03-17,6312,0.07672211660329531,1
18954,John Martinez,49,Australia,Basic,389.03,Comedy,2024-10-15,2024-01-19,6480,0.060189814814814814,1
18955,David Hernandez,50,Japan,Standard,405.19,Romance,2024-04-10,2023-12-20,2688,0.1511123511904762,0
18956,Sarah Miller,42,Brazil,Standard,173.59,Documentary,2024-12-10,2023-12-22,8496,0.02054967043314501,0
18957,Katie Johnson,72,Australia,Basic,482.77,Sci-Fi,2024-10-24,2024-06-20,3024,0.15997685185185184,0
18958,Katie Brown,63,Brazil,Basic,571.65,Documentary,2024-05-12,2024-01-01,3168,0.1807607323232323,0
18959,John Williams,33,Brazil,Standard,568.77,Documentary,2024-05-25,2023-05-10,9144,0.062310804899387576,1
18960,James Smith,14,Japan,Basic,519.18,Sci-Fi,2024-03-09,2023-04-25,7656,0.0679440961337513,0
18961,James Davis,74,USA,Premium,865.66,Sci-Fi,2024-07-22,2023-06-27,9384,0.09235507246376812,0
18962,James Garcia,43,Canada,Premium,29.4,Horror,2024-12-22,2024-05-11,5400,0.005629629629629629,0
18963,Alex Williams,36,India,Standard,695.58,Romance,2024-08-24,2023-09-13,8304,0.08388487475915223,1
18964,Alex Johnson,54,Germany,Basic,917.77,Romance,2024-12-19,2023-12-07,9072,0.10127535273368607,0
18965,Katie Garcia,27,France,Standard,833.36,Romance,2024-08-04,2023-08-21,8376,0.09961318051575932,1
18966,David Miller,45,India,Basic,469.82,Documentary,2024-09-06,2023-10-26,7584,0.06208069620253164,1
18967,Emma Williams,18,USA,Premium,142.37,Action,2025-02-01,2024-11-19,1776,0.08072635135135135,0
18968,Alex Smith,67,Brazil,Standard,681.78,Drama,2024-06-15,2023-11-03,5400,0.12644074074074074,1
18969,Emma Martinez,71,France,Basic,514.81,Documentary,2024-09-17,2024-01-01,6240,0.08266185897435896,1
18970,Emma Martinez,45,India,Premium,212.36,Comedy,2024-07-15,2024-03-19,2832,0.07533898305084746,1
18971,Emma Williams,50,India,Basic,390.78,Drama,2024-05-10,2023-12-27,3240,0.12091975308641975,1
18972,Katie Brown,13,Germany,Standard,301.75,Sci-Fi,2024-08-12,2023-08-02,9024,0.03354942375886525,1
18973,Chris Johnson,78,Canada,Standard,670.13,Sci-Fi,2024-12-31,2024-09-05,2808,0.23900641025641026,0
18974,Jane Johnson,32,Germany,Premium,741.47,Horror,2025-01-03,2024-01-12,8568,0.086656162464986,0
18975,Emma Brown,16,France,Standard,491.44,Action,2025-02-04,2024-02-05,8760,0.05621461187214612,0
18976,David Martinez,52,Australia,Standard,376.58,Action,2024-12-27,2024-10-19,1656,0.22800724637681158,0
18977,James Hernandez,44,India,Standard,759.38,Drama,2024-11-27,2024-03-12,6240,0.12185576923076923,1
18978,David Davis,14,Japan,Basic,67.99,Romance,2025-01-09,2024-01-26,8376,0.00823662846227316,0
18979,Chris Brown,21,Mexico,Standard,609.1,Romance,2025-03-04,2024-08-02,5136,0.11878894080996885,0
18980,David Williams,32,USA,Premium,676.51,Drama,2024-05-16,2024-02-13,2232,0.30354390681003585,0
18981,Jane Brown,54,UK,Premium,719.02,Drama,2024-10-16,2024-06-29,2616,0.27523700305810395,0
18982,Chris Smith,76,UK,Basic,563.24,Horror,2024-03-26,2023-03-04,9312,0.06059278350515464,0
18983,Sarah Hernandez,51,UK,Standard,268.25,Horror,2024-07-02,2024-03-31,2232,0.12063172043010753,0
18984,Katie Miller,18,Japan,Basic,831.66,Documentary,2024-12-29,2024-02-01,7968,0.10450050200803213,0
18985,Katie Davis,78,USA,Premium,764.44,Comedy,2024-12-12,2024-05-20,4944,0.15482200647249192,0
18986,Alex Brown,34,India,Premium,462.17,Sci-Fi,2024-05-12,2023-06-03,8256,0.05610101744186047,1
18987,Katie Miller,79,Canada,Premium,357.34,Drama,2024-05-01,2023-10-18,4704,0.07617772108843537,0
18988,Jane Smith,26,Japan,Basic,72.9,Comedy,2024-05-01,2023-05-30,8088,0.009136993076162217,0
18989,Alex Martinez,33,Australia,Premium,183.08,Sci-Fi,2024-11-22,2024-09-25,1392,0.13224137931034483,0
18990,Alex Johnson,47,India,Premium,514.61,Sci-Fi,2024-04-27,2023-10-31,4296,0.1200209497206704,1
18991,Michael Smith,34,Australia,Premium,256.71,Horror,2024-06-11,2023-06-23,8496,0.03033309792843691,1
18992,Sarah Miller,74,Germany,Basic,228.41,Romance,2024-09-16,2024-04-23,3504,0.06547089041095891,1
18993,Sarah Johnson,60,France,Basic,315.37,Drama,2024-06-17,2023-11-21,5016,0.06307216905901117,1
18994,Sarah Smith,45,Australia,Premium,537.06,Comedy,2024-11-20,2024-03-07,6192,0.08689599483204133,1
18995,Katie Jones,55,Australia,Premium,72.2,Sci-Fi,2024-09-09,2024-03-20,4152,0.01763005780346821,1
18996,Emma Brown,58,USA,Premium,516.46,Horror,2024-10-27,2023-10-29,8736,0.059233058608058616,0
18997,James Davis,53,UK,Premium,901.39,Drama,2024-12-19,2024-07-15,3768,0.23948779193205944,0
18998,Jane Smith,33,Japan,Standard,829.08,Sci-Fi,2024-07-25,2024-01-10,4728,0.1755668358714044,0
18999,Emma Garcia,55,Brazil,Standard,328.92,Drama,2025-02-03,2024-09-30,3024,0.1091005291005291,0
19000,David Miller,60,Canada,Standard,409.61,Sci-Fi,2024-10-18,2024-01-06,6864,0.0598208041958042,0
19001,Michael Martinez,14,Japan,Standard,106.08,Comedy,2024-07-17,2023-10-01,6960,0.015385057471264368,0
19002,Sarah Davis,58,Japan,Standard,577.87,Romance,2024-10-06,2023-12-18,7032,0.08231939704209329,0
19003,Sarah Brown,79,USA,Standard,160.49,Sci-Fi,2024-08-02,2023-09-21,7584,0.021293512658227848,0
19004,Michael Jones,41,Brazil,Premium,493.21,Sci-Fi,2025-01-18,2024-08-26,3480,0.14201436781609195,0
19005,Emma Davis,27,Brazil,Standard,280.08,Comedy,2024-12-07,2024-07-12,3552,0.07913288288288288,0
19006,Emma Hernandez,77,Mexico,Basic,281.55,Sci-Fi,2025-03-04,2024-08-31,4440,0.06363738738738739,0
19007,Emma Brown,51,Germany,Standard,325.03,Documentary,2025-01-27,2024-07-15,4704,0.06930909863945578,0
19008,John Garcia,33,France,Standard,910.07,Sci-Fi,2025-02-05,2024-07-28,4608,0.19771484375,0
19009,Sarah Johnson,56,Germany,Standard,796.54,Horror,2024-07-07,2024-01-04,4440,0.1796261261261261,0
19010,Katie Smith,34,France,Basic,795.07,Horror,2024-09-05,2023-12-13,6408,0.12423064918851437,1
19011,Jane Miller,17,Canada,Basic,318.97,Documentary,2024-10-18,2024-01-15,6648,0.048130264741275575,0
19012,Katie Jones,33,UK,Basic,599.37,Horror,2024-07-13,2023-12-12,5136,0.11689447040498442,1
19013,Michael Johnson,69,Brazil,Standard,935.79,Sci-Fi,2024-04-07,2023-12-07,2928,0.31994193989071035,0
19014,Chris Smith,78,USA,Basic,407.77,Action,2024-10-12,2024-08-11,1488,0.27471102150537635,0
19015,John Williams,24,UK,Basic,229.54,Drama,2024-10-06,2024-02-21,5472,0.04213084795321637,0
19016,Katie Brown,63,France,Basic,649.68,Documentary,2024-09-06,2024-02-03,5184,0.12551697530864198,1
19017,Katie Garcia,80,Brazil,Basic,476.19,Comedy,2024-05-29,2023-10-30,5088,0.0937873427672956,1
19018,Michael Miller,25,Canada,Standard,945.82,Drama,2024-09-01,2023-10-19,7632,0.12405922431865829,0
19019,Michael Smith,54,Germany,Basic,703.03,Action,2024-09-08,2023-12-11,6528,0.10784773284313726,1
19020,James Hernandez,61,India,Basic,626.45,Drama,2024-06-20,2023-11-12,5304,0.1182975113122172,1
19021,Emma Brown,46,Australia,Standard,347.52,Romance,2024-12-29,2024-04-15,6192,0.05628552971576227,0
19022,Emma Miller,41,Mexico,Basic,167.89,Comedy,2024-12-23,2024-04-18,5976,0.028261378848728244,0
19023,David Smith,75,Mexico,Basic,253.14,Sci-Fi,2024-06-01,2023-10-13,5568,0.04564295977011494,1
19024,Emma Brown,75,France,Standard,242.73,Horror,2024-04-25,2023-12-22,3000,0.08124333333333333,1
19025,Sarah Brown,32,France,Basic,932.61,Sci-Fi,2025-01-14,2024-05-07,6048,0.1543667328042328,0
19026,Alex Brown,15,Canada,Standard,50.66,Documentary,2024-09-19,2023-10-24,7944,0.006503021148036254,0
19027,Katie Smith,71,Australia,Basic,812.07,Sci-Fi,2024-09-21,2023-08-21,9528,0.08533480268681781,1
19028,John Brown,28,Mexico,Premium,760.45,Action,2025-01-26,2024-06-25,5160,0.14756782945736435,0
19029,Chris Martinez,76,UK,Standard,768.14,Romance,2024-12-16,2024-02-27,7032,0.10937713310580205,0
19030,Michael Jones,39,Brazil,Basic,416.96,Drama,2024-06-01,2024-03-24,1656,0.2523913043478261,0
19031,Emma Miller,67,UK,Standard,467.97,Sci-Fi,2024-03-26,2023-06-06,7056,0.0664640022675737,0
19032,Chris Williams,72,Canada,Standard,178.81,Drama,2024-04-18,2023-07-31,6288,0.028595737913486005,0
19033,Jane Smith,33,Canada,Basic,670.22,Action,2025-03-06,2024-05-06,7296,0.0919983552631579,0
19034,Alex Jones,18,Brazil,Premium,130.18,Romance,2024-12-12,2024-11-02,960,0.13664583333333333,0
19035,David Williams,14,France,Basic,377.95,Horror,2024-09-12,2024-02-26,4776,0.07934463986599664,1
19036,Michael Davis,70,India,Premium,95.66,Comedy,2024-08-10,2023-11-18,6384,0.015140977443609023,1
19037,Sarah Johnson,45,India,Basic,439.44,Comedy,2024-03-16,2023-10-24,3456,0.12744212962962964,1
19038,Chris Garcia,71,Japan,Premium,730.12,Action,2024-10-05,2024-03-18,4824,0.15155887230514095,0
19039,Emma Garcia,36,Japan,Premium,29.63,Drama,2024-12-18,2024-02-08,7536,0.004064490445859872,0
19040,Alex Martinez,33,India,Basic,466.61,Comedy,2024-12-01,2024-02-29,6624,0.07059329710144928,1
19041,James Williams,61,Brazil,Basic,400.27,Sci-Fi,2024-04-15,2024-01-26,1920,0.20899479166666665,0
19042,David Martinez,23,Canada,Premium,533.25,Drama,2024-11-30,2024-03-05,6480,0.08244598765432098,0
19043,John Williams,74,India,Basic,280.42,Romance,2024-08-11,2024-03-14,3600,0.07817222222222223,1
19044,Katie Davis,58,Japan,Basic,637.8,Horror,2024-05-18,2023-11-26,4176,0.15296934865900383,0
19045,Katie Miller,53,France,Standard,511.07,Sci-Fi,2024-05-15,2023-08-04,6840,0.07486403508771929,1
19046,James Smith,19,Japan,Premium,847.08,Sci-Fi,2024-03-09,2023-12-23,1848,0.45891774891774895,0
19047,Sarah Hernandez,39,Japan,Standard,339.64,Sci-Fi,2024-10-15,2023-10-21,8640,0.03942592592592593,0
19048,John Garcia,71,UK,Basic,572.85,Comedy,2024-10-28,2024-07-23,2328,0.2464991408934708,0
19049,Katie Garcia,78,Japan,Basic,181.36,Drama,2024-10-28,2024-05-01,4320,0.042212962962962966,0
19050,Alex Brown,71,India,Standard,740.71,Horror,2024-04-08,2023-10-11,4320,0.17169212962962963,0
19051,James Davis,18,Japan,Standard,143.33,Romance,2024-08-13,2024-07-01,1032,0.13985465116279072,0
19052,Alex Hernandez,80,Australia,Standard,845.35,Romance,2024-08-17,2023-08-18,8760,0.09661529680365297,1
19053,Alex Hernandez,48,Mexico,Basic,695.4,Sci-Fi,2024-10-31,2024-02-01,6552,0.10628815628815629,1
19054,Sarah Brown,44,Mexico,Standard,134.75,Horror,2025-02-01,2024-11-30,1512,0.08978174603174603,0
19055,James Williams,57,UK,Standard,421.59,Action,2024-05-21,2023-08-16,6696,0.06311081242532855,0
19056,Katie Williams,65,Japan,Premium,783.77,Comedy,2025-01-06,2024-05-16,5640,0.1391436170212766,0
19057,Sarah Smith,48,Germany,Basic,664.11,Action,2025-01-03,2024-05-28,5280,0.12596780303030303,0
19058,Sarah Smith,71,Japan,Standard,893.01,Drama,2024-06-05,2023-07-09,7968,0.11220005020080322,0
19059,Sarah Brown,62,Canada,Basic,798.95,Horror,2024-12-08,2024-08-09,2904,0.27546487603305786,0
19060,Alex Brown,38,Brazil,Standard,373.28,Documentary,2024-09-20,2023-10-18,8112,0.046139053254437866,1
19061,James Johnson,18,UK,Standard,927.55,Sci-Fi,2024-12-20,2024-02-05,7656,0.12128396029258097,0
19062,Emma Miller,55,France,Basic,392.26,Comedy,2025-02-14,2024-03-04,8328,0.04722142170989433,0
19063,Sarah Jones,65,France,Standard,851.93,Horror,2024-03-24,2023-09-30,4224,0.2019247159090909,0
19064,Alex Brown,39,Brazil,Premium,356.43,Action,2024-06-19,2023-10-01,6288,0.05684319338422392,1
19065,Jane Jones,24,USA,Premium,806.57,Documentary,2024-04-04,2023-03-13,9312,0.0867235824742268,0
19066,Emma Brown,66,Japan,Basic,750.79,Sci-Fi,2024-06-03,2023-10-20,5448,0.13799375917767986,0
19067,John Brown,77,Australia,Standard,531.97,Action,2024-05-22,2023-10-08,5448,0.09782856093979443,1
19068,John Smith,47,Japan,Basic,304.16,Horror,2024-09-23,2024-01-08,6216,0.0490926640926641,0
19069,Jane Smith,34,Australia,Standard,77.61,Documentary,2024-12-16,2024-01-01,8400,0.009358333333333333,0
19070,Katie Smith,52,Mexico,Standard,736.62,Sci-Fi,2024-08-23,2024-04-20,3000,0.24587333333333333,0
19071,Katie Brown,52,UK,Premium,414.09,Horror,2024-04-10,2023-11-16,3504,0.11846175799086757,0
19072,James Garcia,24,USA,Basic,320.11,Horror,2024-03-13,2023-11-20,2736,0.11736476608187135,0
19073,Jane Smith,72,France,Standard,210.05,Action,2024-04-27,2024-03-05,1272,0.16591981132075473,0
19074,David Miller,26,France,Standard,103.31,Sci-Fi,2025-02-15,2024-10-29,2616,0.039873853211009176,0
19075,Sarah Martinez,62,Germany,Premium,67.11,Comedy,2024-04-18,2023-07-11,6768,0.01006353427895981,1
19076,Alex Brown,30,France,Standard,137.48,Action,2024-11-10,2024-06-15,3552,0.038986486486486484,1
19077,David Garcia,27,Germany,Premium,358.7,Sci-Fi,2024-05-27,2023-08-16,6840,0.052587719298245614,1
19078,Michael Williams,15,France,Premium,597.24,Documentary,2024-07-23,2023-08-09,8376,0.07142311365807068,1
19079,Emma Johnson,47,Australia,Premium,444.07,Action,2024-08-30,2023-09-23,8208,0.05422392787524366,1
19080,Sarah Garcia,36,Mexico,Premium,399.83,Drama,2024-12-24,2024-03-02,7128,0.05623316498316498,0
19081,Chris Hernandez,42,UK,Standard,663.13,Drama,2024-08-10,2023-09-03,8208,0.08091252436647173,0
19082,Michael Davis,39,Germany,Basic,433.12,Romance,2025-01-22,2024-01-20,8832,0.04915307971014493,0
19083,David Miller,36,UK,Basic,321.84,Drama,2024-05-23,2024-03-11,1752,0.18426940639269404,0
19084,Jane Jones,39,Japan,Standard,202.25,Action,2024-08-10,2023-12-30,5376,0.037806919642857144,0
19085,Michael Martinez,27,USA,Standard,897.63,Sci-Fi,2024-03-29,2023-09-24,4488,0.2002295008912656,0
19086,Chris Garcia,65,UK,Basic,224.95,Romance,2024-11-29,2024-05-13,4800,0.047072916666666666,0
19087,Alex Williams,26,Japan,Standard,273.92,Drama,2024-03-10,2023-12-20,1944,0.14141975308641977,0
19088,Alex Miller,26,Brazil,Basic,206.27,Comedy,2024-04-25,2023-10-15,4632,0.044747409326424875,1
19089,Chris Martinez,62,Canada,Premium,391.82,Sci-Fi,2024-09-12,2024-02-19,4944,0.07945388349514564,1
19090,Sarah Miller,66,Canada,Basic,544.44,Sci-Fi,2024-09-13,2023-12-12,6624,0.08234299516908214,0
19091,James Miller,31,UK,Standard,555.88,Documentary,2024-12-20,2024-06-19,4416,0.12610507246376812,0
19092,Katie Jones,74,Australia,Standard,543.86,Documentary,2025-02-12,2024-08-27,4056,0.13433431952662722,0
19093,Michael Jones,50,India,Standard,973.49,Romance,2024-11-04,2023-12-20,7680,0.12688671875,1
19094,John Hernandez,46,Japan,Basic,242.69,Documentary,2024-09-12,2024-06-14,2160,0.11281944444444444,0
19095,Emma Miller,47,UK,Premium,272.64,Sci-Fi,2024-11-30,2024-07-20,3192,0.08572681704260651,0
19096,James Brown,80,Canada,Premium,347.27,Horror,2025-01-21,2024-09-04,3336,0.10439748201438849,0
19097,Jane Garcia,41,Mexico,Standard,592.31,Sci-Fi,2024-07-29,2024-03-14,3288,0.1804470802919708,0
19098,Michael Davis,70,India,Basic,533.22,Action,2025-01-27,2024-02-16,8304,0.06433285163776493,0
19099,Katie Johnson,74,Japan,Basic,436.27,Horror,2024-09-30,2024-04-06,4248,0.10293549905838041,0
19100,Michael Davis,42,Brazil,Basic,864.64,Romance,2024-04-06,2023-06-01,7440,0.11634946236559139,1
19101,David Jones,56,USA,Standard,569.34,Comedy,2024-07-17,2024-05-11,1608,0.3546890547263682,0
19102,John Davis,43,Australia,Standard,988.8,Romance,2025-01-06,2024-09-06,2928,0.3380464480874317,0
19103,Alex Miller,53,Australia,Standard,921.16,Drama,2024-07-07,2023-07-17,8544,0.10793071161048688,1
19104,James Miller,69,Brazil,Standard,670.77,Horror,2024-10-02,2024-03-02,5136,0.1307963395638629,0
19105,Katie Brown,35,Australia,Premium,642.25,Romance,2025-01-20,2024-11-13,1632,0.3941482843137255,0
19106,David Davis,28,Canada,Premium,208.88,Comedy,2024-07-23,2024-01-30,4200,0.04997142857142857,0
19107,Alex Brown,71,USA,Premium,429.68,Drama,2024-09-24,2024-02-19,5232,0.0823165137614679,0
19108,Chris Martinez,42,Japan,Premium,624.06,Documentary,2024-04-13,2023-10-29,4008,0.15595309381237524,0
19109,Jane Brown,44,Canada,Basic,768.79,Romance,2024-05-25,2024-02-25,2160,0.35638425925925926,0
19110,Emma Smith,57,Mexico,Basic,443.99,Sci-Fi,2025-01-26,2024-02-10,8424,0.05282407407407407,0
19111,Jane Jones,52,Mexico,Premium,38.69,Romance,2024-04-23,2023-09-03,5592,0.00709763948497854,1
19112,Michael Martinez,61,Canada,Standard,206.0,Drama,2024-06-08,2023-06-26,8352,0.02478448275862069,0
